epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,1893.57,1.46301,0.62867,0.78063,0.88821,0.88661,0.92832,0.54085,1.50125,0.64594,0.87638,0.000953429,0.000953429,0.000953429
187,1903.69,1.44901,0.60865,0.78647,0.72051,0.50483,0.53975,0.08317,3.34341,1.0859,0.93043,0.000947771,0.000947771,0.000947771
188,1913.83,1.43716,0.6109,0.78103,0.87864,0.80794,0.90063,0.41617,2.01588,0.71097,0.88552,0.000942114,0.000942114,0.000942114
189,1923.97,1.48994,0.62679,0.77272,0.86831,0.7643,0.87106,0.34644,2.24984,0.74756,0.89155,0.000936457,0.000936457,0.000936457
190,1934.24,1.49691,0.63176,0.77811,0.86935,0.74734,0.86512,0.33793,2.29863,0.73324,0.89181,0.0009308,0.0009308,0.0009308
191,1944.37,1.49805,0.61364,0.77935,0.32437,0.27358,0.18417,0.02393,4.00203,1.27894,0.96043,0.000925143,0.000925143,0.000925143
192,1954.53,1.47168,0.59488,0.77956,0.75026,0.57097,0.68052,0.1376,3.21549,0.94295,0.92058,0.000919486,0.000919486,0.000919486
193,1964.7,1.4323,0.61968,0.7853,0.88901,0.73235,0.87379,0.3631,2.31011,0.74066,0.89332,0.000913829,0.000913829,0.000913829
194,1974.85,1.39583,0.61687,0.77789,0.675,0.44859,0.51189,0.0806,3.47678,1.1442,0.93424,0.000908171,0.000908171,0.000908171
195,1985.01,1.44905,0.62616,0.77753,0.86749,0.68342,0.80978,0.2036,2.81399,0.87538,0.90529,0.000902514,0.000902514,0.000902514
196,1995.14,1.38853,0.60098,0.77591,0.84169,0.66218,0.79304,0.21983,2.79127,0.88922,0.90609,0.000896857,0.000896857,0.000896857
197,2005.39,1.38167,0.57522,0.77802,0.82343,0.65132,0.78552,0.18279,2.99781,0.90981,0.91401,0.0008912,0.0008912,0.0008912
198,2015.53,1.40324,0.58027,0.78357,0.87043,0.72064,0.86475,0.32199,2.50197,0.76297,0.8943,0.000885543,0.000885543,0.000885543
199,2025.65,1.42157,0.58504,0.77573,0.60966,0.7725,0.73714,0.14446,3.20476,1.03953,0.92144,0.000879886,0.000879886,0.000879886
200,2035.81,1.42152,0.59637,0.7788,0.8645,0.72354,0.87566,0.34587,2.40307,0.79461,0.89721,0.000874229,0.000874229,0.000874229
201,2045.95,1.39994,0.59868,0.78237,0.84747,0.69204,0.82735,0.26934,2.58949,0.82402,0.90378,0.000868571,0.000868571,0.000868571
202,2056.1,1.34708,0.58106,0.77625,0.86491,0.70064,0.84035,0.2634,2.59043,0.82952,0.90279,0.000862914,0.000862914,0.000862914
203,2066.39,1.38714,0.59588,0.77418,0.87944,0.74577,0.8819,0.34178,2.40109,0.76355,0.8953,0.000857257,0.000857257,0.000857257
204,2076.55,1.45265,0.63604,0.78526,0.43914,0.30045,0.25852,0.0312,3.88879,1.24638,0.95626,0.0008516,0.0008516,0.0008516
205,2086.67,1.4131,0.58444,0.78191,0.88442,0.83737,0.91358,0.45501,1.80235,0.65846,0.88168,0.000845943,0.000845943,0.000845943
206,2096.83,1.40982,0.59403,0.77602,0.86899,0.67812,0.83214,0.23742,2.71922,0.8914,0.90549,0.000840286,0.000840286,0.000840286
207,2106.97,1.39637,0.58332,0.78015,0.89754,0.78829,0.90497,0.42222,2.03008,0.7091,0.88635,0.000834629,0.000834629,0.000834629
208,2117.13,1.38499,0.5712,0.77739,0.80235,0.62347,0.76039,0.14941,3.12308,0.9583,0.91905,0.000828971,0.000828971,0.000828971
209,2127.31,1.37155,0.57618,0.77765,0.86366,0.72055,0.86062,0.29412,2.57942,0.82649,0.90052,0.000823314,0.000823314,0.000823314
210,2137.53,1.44808,0.62787,0.78365,0.82053,0.65503,0.78484,0.16324,3.06941,0.90654,0.91667,0.000817657,0.000817657,0.000817657
211,2147.7,1.48358,0.60297,0.77478,0.83988,0.68354,0.81751,0.24317,2.76497,0.84996,0.90511,0.000812,0.000812,0.000812
212,2157.83,1.40544,0.60366,0.77701,0.65278,0.42906,0.47699,0.05944,3.66497,1.15363,0.93893,0.000806343,0.000806343,0.000806343
213,2167.99,1.41754,0.59711,0.77481,0.89158,0.87618,0.93029,0.537,1.55942,0.63519,0.87694,0.000800686,0.000800686,0.000800686
214,2178.13,1.40595,0.58321,0.77624,0.79077,0.59971,0.73013,0.12018,3.32226,1.0013,0.92078,0.000795029,0.000795029,0.000795029
215,2188.25,1.39055,0.6136,0.78037,0.87973,0.71617,0.86073,0.28447,2.60041,0.8191,0.89896,0.000789371,0.000789371,0.000789371
216,2198.48,1.38134,0.58269,0.78453,0.87428,0.75598,0.86938,0.33022,2.40645,0.76719,0.89489,0.000783714,0.000783714,0.000783714
217,2208.64,1.39961,0.58506,0.77492,0.76848,0.56874,0.682,0.11074,3.27405,1.03951,0.92427,0.000778057,0.000778057,0.000778057
218,2218.82,1.38602,0.60164,0.77979,0.86196,0.75073,0.86046,0.32683,2.38796,0.75421,0.89319,0.0007724,0.0007724,0.0007724
219,2228.95,1.38802,0.59359,0.77178,0.87007,0.7833,0.88632,0.40136,2.09199,0.68257,0.89031,0.000766743,0.000766743,0.000766743
220,2239.14,1.42951,0.57996,0.78001,0.7739,0.61555,0.72884,0.13721,3.16231,0.94467,0.91795,0.000761086,0.000761086,0.000761086
221,2249.29,1.54271,0.6174,0.77915,0.87442,0.73694,0.87089,0.38969,2.111,0.71169,0.8891,0.000755429,0.000755429,0.000755429
222,2259.43,1.53267,0.64337,0.7819,0.19464,0.3031,0.15371,0.01803,4.07312,1.32329,0.96076,0.000749771,0.000749771,0.000749771
223,2269.67,1.46531,0.59691,0.77797,0.89048,0.83153,0.91802,0.46066,1.80695,0.67228,0.88234,0.000744114,0.000744114,0.000744114
224,2279.8,1.3981,0.57609,0.78056,0.88588,0.78186,0.89,0.39592,2.13382,0.72264,0.88787,0.000738457,0.000738457,0.000738457
225,2289.96,1.34225,0.56693,0.77997,0.48374,0.67459,0.57377,0.08331,3.54043,1.12252,0.93808,0.0007328,0.0007328,0.0007328
226,2300.13,1.40085,0.59826,0.77476,0.88927,0.77477,0.88763,0.38958,2.10994,0.70757,0.88828,0.000727143,0.000727143,0.000727143
227,2310.27,1.38691,0.59563,0.77677,0.88771,0.73988,0.87136,0.35817,2.32314,0.76722,0.89284,0.000721486,0.000721486,0.000721486
228,2320.38,1.36911,0.57501,0.78102,0.82015,0.61721,0.74137,0.14088,3.08409,0.96076,0.91589,0.000715829,0.000715829,0.000715829
229,2330.68,1.40326,0.63956,0.7746,0.88065,0.75666,0.8691,0.3561,2.24613,0.75583,0.89245,0.000710171,0.000710171,0.000710171
230,2340.82,1.36675,0.58388,0.78206,0.87351,0.69602,0.83122,0.27646,2.55199,0.83564,0.90242,0.000704514,0.000704514,0.000704514
231,2350.97,1.34288,0.57022,0.77598,0.88491,0.83037,0.91588,0.46798,1.74405,0.64111,0.88105,0.000698857,0.000698857,0.000698857
232,2361.13,1.38508,0.56849,0.77755,0.37383,0.48956,0.33784,0.042,3.84007,1.25572,0.94883,0.0006932,0.0006932,0.0006932
233,2371.26,1.35113,0.57321,0.77881,0.5655,0.75522,0.69783,0.10039,3.44594,1.10524,0.9322,0.000687543,0.000687543,0.000687543
234,2381.42,1.38992,0.57974,0.771,0.859,0.71053,0.84664,0.25851,2.6898,0.83202,0.90167,0.000681886,0.000681886,0.000681886
235,2391.53,1.38915,0.58962,0.78038,0.87627,0.73002,0.86497,0.32262,2.4399,0.7662,0.89686,0.000676229,0.000676229,0.000676229
236,2401.78,1.43842,0.59343,0.77287,0.87932,0.71341,0.8585,0.28348,2.65245,0.83236,0.90358,0.000670571,0.000670571,0.000670571
237,2411.94,1.36522,0.59459,0.77964,0.86658,0.74816,0.86871,0.34064,2.38188,0.77618,0.89513,0.000664914,0.000664914,0.000664914
238,2422.07,1.41283,0.58823,0.78039,0.86568,0.67745,0.83358,0.25326,2.71721,0.85134,0.90416,0.000659257,0.000659257,0.000659257
239,2432.21,1.36544,0.5712,0.77685,0.84945,0.63369,0.79527,0.17716,3.00329,0.94642,0.9132,0.0006536,0.0006536,0.0006536
240,2442.38,1.35319,0.58791,0.7721,0.87303,0.7041,0.85607,0.33084,2.4158,0.79711,0.89646,0.000647943,0.000647943,0.000647943
241,2452.52,1.36251,0.57152,0.77566,0.87938,0.73483,0.8751,0.33823,2.4398,0.77543,0.8953,0.000642286,0.000642286,0.000642286
242,2462.83,1.39034,0.60252,0.77392,0.83908,0.6269,0.7851,0.16925,3.0477,0.94401,0.912,0.000636629,0.000636629,0.000636629
243,2472.92,1.37408,0.58404,0.78387,0.88658,0.78788,0.89522,0.39769,2.13479,0.70595,0.88686,0.000630971,0.000630971,0.000630971
244,2483.06,1.44373,0.61657,0.77144,0.6629,0.49551,0.56193,0.08214,3.55671,1.14598,0.93736,0.000625314,0.000625314,0.000625314
245,2493.21,1.38483,0.58516,0.78076,0.88317,0.77829,0.89008,0.40184,2.11173,0.71365,0.88735,0.000619657,0.000619657,0.000619657
246,2503.35,1.36468,0.56555,0.77493,0.77051,0.55111,0.69509,0.11077,3.34814,1.06507,0.92528,0.000614,0.000614,0.000614
247,2513.49,1.38681,0.6162,0.77867,0.82959,0.62347,0.77727,0.16215,3.08143,0.97791,0.91589,0.000608343,0.000608343,0.000608343
248,2523.6,1.3918,0.59614,0.78106,0.76191,0.57523,0.67278,0.09677,3.38283,1.03304,0.92462,0.000602686,0.000602686,0.000602686
249,2533.86,1.31608,0.5605,0.77677,0.8629,0.69326,0.84537,0.25388,2.73619,0.84284,0.90092,0.000597029,0.000597029,0.000597029
250,2544.02,1.34477,0.57256,0.77373,0.86758,0.67243,0.83915,0.2594,2.74511,0.86873,0.90335,0.000591371,0.000591371,0.000591371
251,2554.15,1.35653,0.57952,0.77773,0.83837,0.63856,0.79837,0.16649,3.04077,0.93469,0.91569,0.000585714,0.000585714,0.000585714
252,2564.3,1.33395,0.58154,0.77596,0.86114,0.69258,0.84366,0.223,2.88214,0.85367,0.90762,0.000580057,0.000580057,0.000580057
253,2574.49,1.32854,0.56245,0.77158,0.85778,0.6774,0.83574,0.28128,2.68549,0.83998,0.90446,0.0005744,0.0005744,0.0005744
