epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,3819.99,1.40483,0.63938,0.8135,0.93996,0.93377,0.9693,0.62782,1.24956,0.61517,0.80509,0.00163568,0.00163568,0.00163568
186,3840.73,1.38157,0.66223,0.81236,0.90921,0.93808,0.95814,0.52311,1.62398,0.69229,0.8275,0.0016337,0.0016337,0.0016337
187,3861.3,1.3655,0.64174,0.81132,0.92237,0.92009,0.94519,0.41786,2.03647,0.77083,0.85452,0.00163172,0.00163172,0.00163172
188,3881.93,1.36645,0.63367,0.81042,0.92738,0.92153,0.95824,0.5191,1.64511,0.68978,0.82791,0.00162974,0.00162974,0.00162974
189,3902.58,1.41261,0.64385,0.81142,0.92056,0.89345,0.94602,0.45911,1.92731,0.77246,0.84837,0.00162776,0.00162776,0.00162776
190,3923.35,1.37719,0.64213,0.81046,0.93883,0.93925,0.96615,0.60386,1.37575,0.63313,0.81151,0.00162578,0.00162578,0.00162578
191,3944.04,1.52748,0.67435,0.82416,0.86473,0.82843,0.85439,0.18368,2.77881,0.99363,0.91682,0.0016238,0.0016238,0.0016238
192,3964.68,1.45979,0.64325,0.82001,0.90135,0.87401,0.917,0.26482,2.47701,0.91824,0.89206,0.00162182,0.00162182,0.00162182
193,3985.31,1.40538,0.65409,0.81055,0.93096,0.91505,0.95402,0.45904,1.85508,0.74252,0.83739,0.00161984,0.00161984,0.00161984
194,4005.97,1.389,0.64126,0.8116,0.91352,0.89057,0.91996,0.29724,2.3,0.87576,0.87854,0.00161786,0.00161786,0.00161786
195,4026.69,1.40475,0.65164,0.81324,0.93777,0.93665,0.96812,0.62526,1.23304,0.60457,0.80427,0.00161588,0.00161588,0.00161588
196,4047.29,1.36946,0.65342,0.81797,0.94213,0.9377,0.96823,0.62438,1.32172,0.63571,0.80818,0.0016139,0.0016139,0.0016139
197,4067.88,1.34681,0.61846,0.81008,0.73828,0.66611,0.66477,0.09217,3.33363,1.09721,0.97421,0.00161192,0.00161192,0.00161192
198,4088.5,1.32719,0.60787,0.8065,0.92348,0.92801,0.95886,0.51067,1.6617,0.68871,0.82772,0.00160994,0.00160994,0.00160994
199,4109.11,1.32734,0.60761,0.80877,0.92849,0.93479,0.96333,0.57736,1.37525,0.63506,0.8108,0.00160796,0.00160796,0.00160796
200,4129.7,1.45046,0.6456,0.81561,0.90135,0.84854,0.89653,0.14984,2.99983,0.96415,0.94142,0.00160598,0.00160598,0.00160598
201,4150.34,1.37717,0.63549,0.81143,0.90279,0.87584,0.90409,0.22967,2.63276,0.89463,0.90564,0.001604,0.001604,0.001604
202,4170.93,1.32432,0.61749,0.81255,0.90459,0.92147,0.94029,0.38228,2.17109,0.8192,0.86041,0.00160202,0.00160202,0.00160202
203,4191.73,1.38853,0.63411,0.8138,0.88276,0.87277,0.91678,0.16093,2.85122,0.97098,0.92106,0.00160004,0.00160004,0.00160004
204,4212.39,1.52124,0.72911,0.81751,0.90403,0.91505,0.93491,0.41401,1.99606,0.83653,0.85138,0.00159806,0.00159806,0.00159806
205,4233.02,1.42389,0.65691,0.80948,0.94694,0.9379,0.97129,0.60393,1.27151,0.60879,0.80467,0.00159608,0.00159608,0.00159608
206,4253.65,1.38493,0.63821,0.80902,0.91767,0.92288,0.94724,0.46477,1.86296,0.77465,0.83865,0.0015941,0.0015941,0.0015941
207,4274.24,1.37453,0.61972,0.81436,0.93565,0.92009,0.96039,0.46563,1.93181,0.75677,0.84654,0.00159212,0.00159212,0.00159212
208,4294.85,1.40375,0.63039,0.81338,0.93254,0.92369,0.95623,0.50801,1.63836,0.70469,0.82389,0.00159014,0.00159014,0.00159014
209,4315.51,1.33899,0.62864,0.80987,0.92884,0.91158,0.95328,0.49628,1.76772,0.72689,0.83713,0.00158816,0.00158816,0.00158816
210,4336.15,1.33281,0.64111,0.81006,0.94597,0.94539,0.97383,0.60946,1.41434,0.64229,0.81634,0.00158618,0.00158618,0.00158618
211,4356.95,1.35111,0.62016,0.80846,0.87377,0.81728,0.85254,0.13215,2.97856,1.01423,0.93403,0.0015842,0.0015842,0.0015842
212,4377.53,1.29347,0.61736,0.8075,0.94286,0.92662,0.96599,0.58036,1.33846,0.6122,0.80796,0.00158222,0.00158222,0.00158222
213,4398.17,1.36634,0.63409,0.81357,0.93794,0.91649,0.95512,0.47895,1.90817,0.73677,0.84443,0.00158024,0.00158024,0.00158024
214,4418.8,1.49196,0.6619,0.81259,0.8639,0.81857,0.86351,0.13083,3.08973,0.99492,0.94823,0.00157826,0.00157826,0.00157826
215,4439.46,1.47792,0.67764,0.81579,0.92964,0.93377,0.9634,0.58861,1.35517,0.64188,0.80996,0.00157628,0.00157628,0.00157628
216,4460,1.39575,0.6342,0.80844,0.93513,0.91336,0.95562,0.49195,1.76812,0.72065,0.83205,0.0015743,0.0015743,0.0015743
217,4480.76,1.34778,0.61808,0.81007,0.9389,0.90497,0.95287,0.4672,1.87043,0.72935,0.84185,0.00157232,0.00157232,0.00157232
218,4501.37,1.33249,0.6354,0.81286,0.91346,0.92081,0.95204,0.45694,2.0134,0.75227,0.85246,0.00157034,0.00157034,0.00157034
219,4521.96,1.36079,0.63467,0.8146,0.93768,0.93089,0.9641,0.55787,1.42877,0.64822,0.81379,0.00156836,0.00156836,0.00156836
220,4542.61,1.35266,0.61476,0.81806,0.94473,0.92441,0.96523,0.57915,1.3723,0.6442,0.81097,0.00156638,0.00156638,0.00156638
221,4563.26,1.35734,0.62679,0.81024,0.92473,0.90212,0.9457,0.46499,1.91231,0.75257,0.84153,0.0015644,0.0015644,0.0015644
222,4583.86,1.33297,0.63176,0.81111,0.92311,0.92657,0.94876,0.42381,2.07168,0.77352,0.85468,0.00156242,0.00156242,0.00156242
223,4604.46,1.31285,0.60565,0.81011,0.93082,0.93089,0.96052,0.5481,1.47274,0.66714,0.81631,0.00156044,0.00156044,0.00156044
224,4625.05,1.27645,0.58285,0.80389,0.9355,0.92929,0.9629,0.57119,1.41052,0.63015,0.81407,0.00155846,0.00155846,0.00155846
225,4645.74,1.3364,0.60212,0.80478,0.92988,0.94522,0.96514,0.57363,1.40054,0.62632,0.81231,0.00155648,0.00155648,0.00155648
226,4666.65,1.31581,0.60738,0.81223,0.94007,0.91865,0.96157,0.52078,1.71865,0.70054,0.82932,0.0015545,0.0015545,0.0015545
227,4687.34,1.36563,0.62536,0.81078,0.94535,0.92165,0.96441,0.59355,1.31223,0.64011,0.80701,0.00155252,0.00155252,0.00155252
228,4707.88,1.35308,0.60867,0.80461,0.94887,0.93017,0.96825,0.6079,1.29805,0.61218,0.80371,0.00155054,0.00155054,0.00155054
229,4728.44,1.40397,0.6648,0.81552,0.91922,0.91649,0.9502,0.45905,1.98579,0.75297,0.85223,0.00154856,0.00154856,0.00154856
230,4749.19,1.38071,0.62048,0.80399,0.94532,0.92441,0.96453,0.57574,1.37556,0.64059,0.8112,0.00154658,0.00154658,0.00154658
231,4769.93,1.30663,0.59341,0.80726,0.7962,0.7293,0.74276,0.10815,3.11844,1.07513,0.95884,0.0015446,0.0015446,0.0015446
232,4790.57,1.29092,0.5765,0.81215,0.91373,0.93024,0.95737,0.51089,1.74786,0.71417,0.83329,0.00154262,0.00154262,0.00154262
233,4811.16,1.27824,0.59984,0.8075,0.93646,0.93593,0.97009,0.62936,1.28218,0.62035,0.80745,0.00154064,0.00154064,0.00154064
234,4831.98,1.31886,0.60019,0.81578,0.93176,0.93387,0.9631,0.57971,1.33187,0.62786,0.81167,0.00153866,0.00153866,0.00153866
235,4852.52,1.329,0.62758,0.80557,0.92927,0.90809,0.95375,0.48131,1.88494,0.72974,0.83863,0.00153668,0.00153668,0.00153668
236,4873.19,1.34798,0.61541,0.81053,0.9312,0.89642,0.94806,0.51102,1.67518,0.72487,0.82914,0.0015347,0.0015347,0.0015347
237,4893.78,1.47442,0.66146,0.82463,0.93301,0.93952,0.96681,0.60464,1.32742,0.6195,0.80872,0.00153272,0.00153272,0.00153272
238,4914.32,1.36277,0.62077,0.81167,0.60755,0.53636,0.47785,0.06079,3.39819,1.21958,0.98565,0.00153074,0.00153074,0.00153074
239,4934.96,1.35265,0.61826,0.80991,0.9467,0.93344,0.96849,0.62615,1.27792,0.62319,0.80553,0.00152876,0.00152876,0.00152876
240,4955.57,1.33503,0.61376,0.81224,0.93571,0.93952,0.9677,0.6161,1.28525,0.61143,0.80593,0.00152678,0.00152678,0.00152678
241,4976.18,1.29246,0.60455,0.80565,0.93584,0.89489,0.94308,0.37591,2.25843,0.81317,0.86855,0.0015248,0.0015248,0.0015248
242,4996.83,1.33929,0.61426,0.81173,0.85158,0.81138,0.84436,0.12033,3.14494,1.05836,0.94954,0.00152282,0.00152282,0.00152282
243,5017.44,1.31654,0.62284,0.81003,0.94538,0.91865,0.96471,0.56887,1.39016,0.62536,0.81301,0.00152084,0.00152084,0.00152084
244,5038.03,1.31545,0.62625,0.81046,0.92726,0.90497,0.95248,0.50122,1.75617,0.72718,0.83448,0.00151886,0.00151886,0.00151886
245,5058.66,1.34504,0.62072,0.80832,0.93348,0.93957,0.96606,0.6079,1.27121,0.60969,0.80637,0.00151688,0.00151688,0.00151688
246,5079.27,1.32502,0.60989,0.81018,0.91216,0.86725,0.91574,0.20097,2.74799,0.96515,0.90886,0.0015149,0.0015149,0.0015149
247,5099.89,1.38296,0.64014,0.81562,0.93207,0.89899,0.9502,0.46274,1.96488,0.76636,0.84789,0.00151292,0.00151292,0.00151292
248,5120.45,1.31587,0.62757,0.81017,0.93059,0.93622,0.96434,0.59732,1.31566,0.61714,0.80709,0.00151094,0.00151094,0.00151094
249,5141.07,1.2904,0.60641,0.80585,0.92803,0.94744,0.97122,0.60141,1.29737,0.59667,0.80688,0.00150896,0.00150896,0.00150896
250,5161.74,1.32817,0.61364,0.80735,0.93394,0.90497,0.94887,0.45592,1.97951,0.76097,0.85177,0.00150698,0.00150698,0.00150698
251,5182.36,1.32627,0.61245,0.81249,0.93713,0.9444,0.97191,0.62449,1.26576,0.5985,0.80645,0.001505,0.001505,0.001505
252,5202.98,1.35206,0.62417,0.80732,0.94283,0.93233,0.96818,0.60026,1.29584,0.62204,0.80724,0.00150302,0.00150302,0.00150302
253,5223.67,1.2825,0.59591,0.80448,0.92675,0.93233,0.96034,0.51853,1.60899,0.68763,0.82459,0.00150104,0.00150104,0.00150104
254,5244.34,1.28738,0.60064,0.80507,0.92532,0.90353,0.93957,0.31437,2.48486,0.84932,0.8886,0.00149906,0.00149906,0.00149906
255,5264.99,1.28176,0.58901,0.80706,0.92256,0.90641,0.95293,0.47598,1.96781,0.75697,0.85038,0.00149708,0.00149708,0.00149708
256,5285.63,1.30829,0.61599,0.80346,0.93107,0.90065,0.94871,0.40626,2.17228,0.8074,0.86479,0.0014951,0.0014951,0.0014951
257,5306.42,1.25675,0.60061,0.80801,0.95118,0.93972,0.97295,0.61862,1.22161,0.58373,0.80153,0.00149312,0.00149312,0.00149312
258,5327.03,1.28025,0.59055,0.80421,0.93554,0.94024,0.96765,0.57236,1.40485,0.6154,0.81275,0.00149114,0.00149114,0.00149114
259,5347.66,1.30783,0.6025,0.80464,0.93794,0.89777,0.953,0.48849,1.75741,0.711,0.83607,0.00148916,0.00148916,0.00148916
260,5368.36,1.29676,0.60024,0.80723,0.9295,0.93449,0.96166,0.54325,1.53155,0.65483,0.81747,0.00148718,0.00148718,0.00148718
261,5389.02,1.40059,0.62976,0.81646,0.91862,0.89417,0.94199,0.42211,2.15644,0.82434,0.86257,0.0014852,0.0014852,0.0014852
262,5409.63,1.32546,0.60355,0.81149,0.93266,0.94096,0.96405,0.61079,1.30436,0.60397,0.80776,0.00148322,0.00148322,0.00148322
263,5430.22,1.32204,0.62444,0.81368,0.91859,0.92607,0.95676,0.4828,1.91808,0.72414,0.84104,0.00148124,0.00148124,0.00148124
264,5450.94,1.29048,0.58725,0.80685,0.92937,0.92801,0.95931,0.51895,1.71132,0.69047,0.82944,0.00147926,0.00147926,0.00147926
265,5471.62,1.29204,0.58425,0.80537,0.94725,0.93017,0.96571,0.60376,1.28774,0.60429,0.80439,0.00147728,0.00147728,0.00147728
266,5492.21,1.29339,0.60175,0.80158,0.92787,0.93544,0.96174,0.55312,1.48088,0.63813,0.81718,0.0014753,0.0014753,0.0014753
267,5512.82,1.2644,0.58692,0.80324,0.94584,0.93305,0.96745,0.62988,1.24168,0.61018,0.80325,0.00147332,0.00147332,0.00147332
268,5533.48,1.24422,0.57265,0.80039,0.8698,0.81766,0.86362,0.12398,3.071,1.04716,0.95018,0.00147134,0.00147134,0.00147134
269,5554.18,1.30274,0.60461,0.8034,0.94148,0.9424,0.96854,0.59398,1.33453,0.61622,0.80848,0.00146936,0.00146936,0.00146936
270,5574.84,1.35156,0.60908,0.80581,0.92977,0.92452,0.96186,0.51624,1.65294,0.68834,0.82493,0.00146738,0.00146738,0.00146738
271,5595.45,1.32108,0.61386,0.80414,0.93439,0.9388,0.96522,0.59009,1.33926,0.61682,0.80715,0.0014654,0.0014654,0.0014654
272,5616.03,1.31199,0.59462,0.79867,0.82294,0.7869,0.78251,0.10592,3.1849,1.00882,0.96386,0.00146342,0.00146342,0.00146342
273,5636.63,1.30742,0.60302,0.80442,0.93645,0.93353,0.96523,0.61067,1.28823,0.61443,0.80709,0.00146144,0.00146144,0.00146144
274,5657.3,1.24423,0.57332,0.79719,0.92276,0.93808,0.96324,0.5741,1.38718,0.63584,0.81228,0.00145946,0.00145946,0.00145946
275,5677.91,1.29254,0.59557,0.80742,0.90521,0.91433,0.94239,0.26794,2.61444,0.87112,0.8967,0.00145748,0.00145748,0.00145748
276,5698.55,1.24641,0.57532,0.80474,0.93045,0.91504,0.95837,0.49274,1.88235,0.71565,0.84081,0.0014555,0.0014555,0.0014555
277,5719.24,1.2846,0.59466,0.80461,0.94075,0.91865,0.9614,0.52898,1.60002,0.66948,0.82411,0.00145352,0.00145352,0.00145352
278,5739.83,1.22725,0.56914,0.804,0.9307,0.93785,0.96515,0.57248,1.35279,0.62233,0.81103,0.00145154,0.00145154,0.00145154
279,5760.41,1.31779,0.62018,0.80738,0.92011,0.88718,0.92885,0.2618,2.52607,0.85918,0.89198,0.00144956,0.00144956,0.00144956
280,5781.11,1.33494,0.59653,0.80819,0.9244,0.89794,0.94675,0.39706,2.23534,0.80514,0.87329,0.00144758,0.00144758,0.00144758
281,5801.82,1.32223,0.61809,0.80537,0.94272,0.93611,0.96662,0.54688,1.53582,0.64216,0.81709,0.0014456,0.0014456,0.0014456
282,5822.55,1.34044,0.60176,0.81228,0.94023,0.95136,0.96701,0.55533,1.43943,0.62151,0.81397,0.00144362,0.00144362,0.00144362
283,5843.08,1.32445,0.61367,0.81234,0.93941,0.93808,0.96536,0.59957,1.3124,0.61657,0.80814,0.00144164,0.00144164,0.00144164
284,5863.73,1.2816,0.60224,0.80328,0.94293,0.92791,0.96387,0.5357,1.55141,0.65906,0.8222,0.00143966,0.00143966,0.00143966
285,5884.36,1.28243,0.5983,0.80895,0.93054,0.90353,0.95069,0.37194,2.17859,0.80082,0.86404,0.00143768,0.00143768,0.00143768
286,5905.04,1.29428,0.61187,0.80479,0.93436,0.90641,0.95712,0.48447,1.87785,0.71913,0.83803,0.0014357,0.0014357,0.0014357
287,5925.49,1.30551,0.61597,0.81123,0.95287,0.92513,0.96871,0.62747,1.24042,0.58794,0.80467,0.00143372,0.00143372,0.00143372
288,5946.15,1.29753,0.58647,0.80448,0.85715,0.79266,0.82809,0.12988,3.05542,1.01812,0.94203,0.00143174,0.00143174,0.00143174
289,5966.69,1.29648,0.62067,0.80831,0.95367,0.93373,0.97038,0.63022,1.27218,0.5968,0.80498,0.00142976,0.00142976,0.00142976
290,5987.5,1.28589,0.59627,0.80721,0.94665,0.94024,0.96989,0.61171,1.25935,0.59625,0.80373,0.00142778,0.00142778,0.00142778
291,6008.06,1.26969,0.58169,0.80471,0.92532,0.94024,0.96164,0.52792,1.66583,0.67455,0.82594,0.0014258,0.0014258,0.0014258
292,6028.66,1.35005,0.59985,0.80855,0.92034,0.89561,0.9371,0.32384,2.47003,0.84549,0.88812,0.00142382,0.00142382,0.00142382
293,6049.38,1.29377,0.60783,0.80606,0.93283,0.93981,0.96719,0.57969,1.36331,0.61337,0.80934,0.00142184,0.00142184,0.00142184
294,6070.05,1.25284,0.57951,0.80451,0.94473,0.93808,0.96953,0.64799,1.19843,0.58243,0.80168,0.00141986,0.00141986,0.00141986
295,6090.81,1.30363,0.60369,0.80297,0.94425,0.92729,0.96465,0.52916,1.64144,0.66359,0.827,0.00141788,0.00141788,0.00141788
296,6111.37,1.31557,0.59868,0.80739,0.94481,0.92432,0.96231,0.48179,1.96672,0.73313,0.84264,0.0014159,0.0014159,0.0014159
297,6132,1.27148,0.59186,0.80348,0.93363,0.92873,0.95771,0.49832,1.84122,0.70495,0.83785,0.00141392,0.00141392,0.00141392
298,6152.57,1.27463,0.59944,0.80914,0.92341,0.94312,0.96439,0.54287,1.51029,0.64927,0.82012,0.00141194,0.00141194,0.00141194
299,6173.14,1.25317,0.58696,0.80763,0.93201,0.93377,0.96623,0.58205,1.3516,0.62054,0.80918,0.00140996,0.00140996,0.00140996
300,6193.79,1.31225,0.61518,0.81228,0.93207,0.93808,0.96732,0.55673,1.48289,0.64726,0.81876,0.00140798,0.00140798,0.00140798
301,6214.4,1.24751,0.5888,0.80279,0.94071,0.93593,0.96861,0.55954,1.41443,0.61556,0.81087,0.001406,0.001406,0.001406
302,6235.1,1.27355,0.61728,0.80751,0.92031,0.93161,0.95424,0.48982,1.92043,0.74514,0.84501,0.00140402,0.00140402,0.00140402
303,6255.75,1.25032,0.60323,0.80809,0.95402,0.9262,0.9722,0.63472,1.22979,0.58986,0.80375,0.00140204,0.00140204,0.00140204
304,6276.54,1.27378,0.59304,0.80509,0.93594,0.92873,0.96231,0.51351,1.78446,0.69604,0.83745,0.00140006,0.00140006,0.00140006
305,6298.8,1.32388,0.60587,0.80867,0.93669,0.92657,0.96154,0.52125,1.66842,0.67599,0.83164,0.00139808,0.00139808,0.00139808
306,6330.46,1.26973,0.59954,0.81048,0.94004,0.92555,0.96274,0.54697,1.48263,0.64544,0.81461,0.0013961,0.0013961,0.0013961
307,6352.24,1.24178,0.58041,0.8045,0.92963,0.90348,0.95367,0.51791,1.75084,0.74795,0.83233,0.00139412,0.00139412,0.00139412
308,6373.79,1.22,0.57987,0.80555,0.94762,0.89867,0.95374,0.48447,1.96052,0.75741,0.84965,0.00139214,0.00139214,0.00139214
309,6395.36,1.21529,0.58555,0.79978,0.91676,0.93161,0.95804,0.51525,1.7554,0.69415,0.83255,0.00139016,0.00139016,0.00139016
310,6418.56,1.26324,0.58901,0.80761,0.93635,0.92143,0.96099,0.54214,1.56695,0.65019,0.82212,0.00138818,0.00138818,0.00138818
311,6448.88,1.24739,0.58185,0.81029,0.94076,0.92945,0.96331,0.5426,1.5333,0.64624,0.82026,0.0013862,0.0013862,0.0013862
312,6474.73,1.24926,0.59988,0.8047,0.90897,0.89145,0.93359,0.31136,2.44019,0.85169,0.88303,0.00138422,0.00138422,0.00138422
313,6498.49,1.24139,0.56709,0.80134,0.9384,0.93737,0.96818,0.62246,1.22142,0.59383,0.80302,0.00138224,0.00138224,0.00138224
314,6523.94,1.24103,0.57559,0.80386,0.9404,0.94278,0.97009,0.594,1.30354,0.60146,0.80707,0.00138026,0.00138026,0.00138026
315,6553.14,1.23624,0.58077,0.80733,0.90498,0.90513,0.93927,0.31088,2.5118,0.85232,0.88997,0.00137828,0.00137828,0.00137828
316,6575.5,1.28022,0.59278,0.80778,0.95172,0.93305,0.9687,0.60761,1.28496,0.60152,0.8058,0.0013763,0.0013763,0.0013763
317,6604.33,1.27327,0.58092,0.80383,0.94364,0.94028,0.96994,0.62458,1.24286,0.58607,0.80263,0.00137432,0.00137432,0.00137432
318,6630.1,1.23631,0.58303,0.80697,0.90209,0.88883,0.93236,0.28426,2.56197,0.85967,0.89307,0.00137234,0.00137234,0.00137234
319,6655.18,1.24764,0.57145,0.8072,0.92458,0.90713,0.9548,0.44584,2.12631,0.76966,0.86401,0.00137036,0.00137036,0.00137036
320,6678.31,1.23901,0.58203,0.79997,0.93507,0.92279,0.96273,0.55291,1.46802,0.64206,0.81835,0.00136838,0.00136838,0.00136838
321,6701.03,1.25231,0.58492,0.80914,0.9188,0.92872,0.95906,0.47957,1.92085,0.71474,0.84625,0.0013664,0.0013664,0.0013664
322,6728.91,1.27247,0.58293,0.8082,0.94567,0.93089,0.96839,0.63587,1.21093,0.6015,0.80277,0.00136442,0.00136442,0.00136442
323,6752.08,1.34688,0.62098,0.81429,0.95068,0.94373,0.97102,0.65162,1.16631,0.56601,0.79953,0.00136244,0.00136244,0.00136244
324,6773.33,1.32359,0.60144,0.80803,0.92014,0.89582,0.9464,0.38315,2.3063,0.80485,0.87081,0.00136046,0.00136046,0.00136046
325,6794.29,1.26199,0.59826,0.80644,0.92602,0.89705,0.94868,0.44216,2.13825,0.77392,0.85809,0.00135848,0.00135848,0.00135848
326,6816.27,1.22601,0.58757,0.8084,0.90711,0.89705,0.93877,0.36992,2.34006,0.82999,0.87634,0.0013565,0.0013565,0.0013565
327,6839.75,1.25431,0.57272,0.80227,0.92905,0.93324,0.96052,0.52543,1.65598,0.6651,0.82619,0.00135452,0.00135452,0.00135452
328,6861.37,1.30827,0.59374,0.80855,0.93865,0.94456,0.96901,0.6,1.31384,0.58757,0.80504,0.00135254,0.00135254,0.00135254
329,6883.37,1.27492,0.57614,0.81002,0.90989,0.89993,0.93926,0.38851,2.2582,0.81041,0.87144,0.00135056,0.00135056,0.00135056
330,6904.52,1.28542,0.59749,0.80921,0.91454,0.91679,0.9542,0.48253,1.94294,0.76212,0.84212,0.00134858,0.00134858,0.00134858
331,6925.65,1.27713,0.58116,0.80149,0.91037,0.92142,0.9586,0.48833,1.93297,0.74208,0.84644,0.0013466,0.0013466,0.0013466
332,6949.47,1.27948,0.62072,0.80135,0.92542,0.93795,0.96172,0.56381,1.40953,0.61784,0.81274,0.00134462,0.00134462,0.00134462
333,6975.12,1.26007,0.58825,0.80455,0.92825,0.9424,0.96285,0.57905,1.33956,0.61485,0.80859,0.00134264,0.00134264,0.00134264
334,6997.2,1.20181,0.55961,0.80389,0.93879,0.94963,0.97352,0.63556,1.19295,0.57767,0.80124,0.00134066,0.00134066,0.00134066
324,20.6739,1.30516,0.58785,0.81015,0.94462,0.87191,0.92988,0.51836,1.56186,0.88488,0.81639,0.00136046,0.00136046,0.00136046
325,41.3989,1.58049,0.71314,0.8247,0.34011,0.09287,0.11682,0.02231,nan,nan,nan,0.00135848,0.00135848,0.00135848
