epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,4763.94,1.41565,0.5906,0.78777,0.83677,0.56738,0.7581,0.16224,2.64188,0.83352,0.80661,0.0001685,0.0001685,0.0001685
187,4789.76,1.44105,0.66116,0.7936,0.86157,0.61185,0.79722,0.194,2.54924,0.8048,0.80343,0.0001586,0.0001586,0.0001586
188,4815.47,1.40498,0.65168,0.79286,0.84871,0.58071,0.76931,0.15908,2.66936,0.82667,0.80719,0.0001487,0.0001487,0.0001487
189,4841.18,1.4284,0.61067,0.80057,0.84983,0.58581,0.77512,0.17621,2.59604,0.81287,0.80435,0.0001388,0.0001388,0.0001388
190,4866.92,1.41867,0.63825,0.79288,0.74888,0.69466,0.72108,0.13753,2.73605,0.86688,0.80981,0.0001289,0.0001289,0.0001289
191,4892.75,1.41149,0.68017,0.76777,0.86367,0.63519,0.81898,0.24885,2.35725,0.74665,0.79632,0.000119,0.000119,0.000119
192,4918.38,1.40724,0.62491,0.7838,0.88269,0.67318,0.84189,0.26923,2.29841,0.74866,0.79496,0.0001091,0.0001091,0.0001091
193,4944.15,1.35421,0.62003,0.74319,0.67428,0.86523,0.83538,0.23833,2.46095,0.79847,0.79992,9.92e-05,9.92e-05,9.92e-05
194,4969.77,1.42389,0.63175,0.77687,0.65795,0.88411,0.85165,0.25729,2.41536,0.75479,0.79792,8.93e-05,8.93e-05,8.93e-05
195,4995.42,1.41728,0.64903,0.77454,0.9056,0.69954,0.88164,0.35696,2.04446,0.66489,0.78649,7.94e-05,7.94e-05,7.94e-05
196,5021.06,1.43048,0.65029,0.80225,0.86129,0.75781,0.85046,0.28471,2.29194,0.71921,0.79419,6.95e-05,6.95e-05,6.95e-05
197,5046.71,1.36822,0.63734,0.77398,0.84492,0.75195,0.83129,0.25379,2.4062,0.7411,0.79855,5.96e-05,5.96e-05,5.96e-05
198,5072.37,1.40301,0.6473,0.77461,0.60136,0.86523,0.81854,0.2276,2.51258,0.76513,0.80158,4.97e-05,4.97e-05,4.97e-05
199,5098.06,1.30375,0.57427,0.75508,0.88359,0.66471,0.84962,0.28064,2.32306,0.7092,0.79488,3.98e-05,3.98e-05,3.98e-05
200,5123.71,1.43945,0.7061,0.78136,0.6318,0.86914,0.83362,0.23849,2.48561,0.75571,0.80026,2.99e-05,2.99e-05,2.99e-05
