epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,4850.19,1.45728,0.6624,0.77381,0.78529,0.67383,0.75179,0.25932,2.15974,1.60149,0.77249,0.0001685,0.0001685,0.0001685
187,4876.89,1.48869,0.68705,0.78215,0.86516,0.75605,0.83821,0.32377,2.02584,0.80086,0.76574,0.0001586,0.0001586,0.0001586
188,4902.73,1.5083,0.66383,0.78126,0.81635,0.61523,0.73225,0.22159,2.33106,1.09862,0.77657,0.0001487,0.0001487,0.0001487
189,4928.7,1.49323,0.65367,0.78937,0.84123,0.73503,0.82162,0.29242,2.09658,0.81491,0.76692,0.0001388,0.0001388,0.0001388
190,4955.31,1.5293,0.70894,0.77963,0.87361,0.77669,0.8592,0.34116,1.95844,0.70502,0.76212,0.0001289,0.0001289,0.0001289
191,4982.06,1.48355,0.66014,0.75752,0.83008,0.67424,0.77593,0.25704,2.22213,0.87167,0.77331,0.000119,0.000119,0.000119
192,5007.82,1.49143,0.65747,0.77534,0.85733,0.70422,0.81619,0.30498,2.07275,0.79714,0.76737,0.0001091,0.0001091,0.0001091
193,5033.63,1.41464,0.66129,0.74525,0.86333,0.73614,0.84016,0.29827,2.11307,0.72418,0.76627,9.92e-05,9.92e-05,9.92e-05
194,5059.3,1.47832,0.6489,0.77966,0.8583,0.72953,0.82937,0.31614,2.0483,0.76791,0.76593,8.93e-05,8.93e-05,8.93e-05
195,5086.14,1.46925,0.6742,0.76884,0.8475,0.69829,0.80422,0.29792,2.0875,0.93344,0.76827,7.94e-05,7.94e-05,7.94e-05
196,5112.79,1.45913,0.66257,0.79372,0.84346,0.70857,0.80773,0.295,2.11429,0.85966,0.76858,6.95e-05,6.95e-05,6.95e-05
197,5139.3,1.42297,0.65168,0.77402,0.83621,0.66143,0.781,0.27558,2.20057,0.93158,0.77164,5.96e-05,5.96e-05,5.96e-05
198,5166,1.45434,0.65842,0.77636,0.83586,0.68099,0.78118,0.2496,2.31358,0.87824,0.77428,4.97e-05,4.97e-05,4.97e-05
199,5192.93,1.36461,0.60339,0.76263,0.83138,0.64714,0.75735,0.23861,2.34342,0.96729,0.77548,3.98e-05,3.98e-05,3.98e-05
200,5219.31,1.49663,0.77538,0.77273,0.85,0.71942,0.81511,0.28979,2.13214,0.80434,0.76695,2.99e-05,2.99e-05,2.99e-05
